;Labels_french;Resume_french;;
"*Travail sur la migration de Java 1.6 vers Java 1.8.""";;;;
"379,cv,""Details sur l'education";;;;
Janvier 2013 Master en ingenierie des technologies de l'information Pune, Maharashtra M.I.T;;;;
Janvier 2005 Licence en ingenierie et technologies de l'information Pusad, Maharashtra Amravati University;;;;
Janvier 2001 Pusad, Maharashtra P. N. Junior College;;;;
Janvier 1999 S.S.C Pusad, Maharashtra K.D. Lycee;;;;
developpeur Java;;;;
;;;;
Developpeur Java - Maxgen Technologies;;;;
Details des Competences;;;;
Details de l'entreprise;;;;
entreprise - Maxgen Technologies;;;;
description - Travaille actuellement chez Infrasoft Technologies, Andheri en tant que developpeur Java.;;;;
entreprise - MIS Generation de Tata Sky et Tata Power;;;;
la description - COURS TERMINeS : Android -Developpement d'applications mobiles, Technologies en Java-Core Java,;;;;
Advance Java, JSF, Hibernate, Spring au NIIT en 2015-16.;;;;
;;;;
PROJET ANDROID : Detecteur de localisation d'appareils informatiques et mobiles. (Android);;;;
;;;;
PROJET ME : Deduplication des donnees. Mes projets visent à reduire les donnees redondantes du systeme et à liberer de la memoire. Il stocke une copie unique des donnees et, pour plus d'emplacement avec les memes donnees, à l'aide de pointeurs, peut acceder aux donnees. (Java);;;;
;;;;
SUJETS ENSEIGNeS :;;;;
Langage C, Core Java, Programmation Orientee Objet (OOT/C++), Base de donnees, PPS (Programmation et resolution de problemes), AD (Advance Database), IAS (Information Assurance et securite), Android;;;;
;;;;
COMPeTENCES EN PROGRAMMATION : C, C++, Java, Android.;;;;
BASE DE DONNeES GeReE :;;;;
MS Access, SQL, Oracle;;;;
;;;;
"CONFeRENCE NATIONALE : 1. communication presentee sur """"Un index de chiffrement securise sur les donnees de caracteres cryptees dans une base de donnees."""" Les 28 et 29 avril 2011 à l'ecole d'ingenierie Pimpri Chinchwad, Pune.""";;;;
"380,cv,""Details sur l'education";;;;
 ÊTRE PJLCE;;;;
developpeur Java;;;;
;;;;
developpeur Java;;;;
Details des Competences;;;;
c++- Experiences - Moins de 1 an mois;;;;
c- Experiences - Moins de 1 an mois;;;;
JAVA- Experiences - Moins de 1 an mois;;;;
DS- Experiences - Moins de 1 an mois;;;;
Jdbc- Experiences - 24 mois;;;;
Hibernate - Experiences - Moins de 1 an mois;;;;
Java J2Ee - Experiences - Moins d'un an mois;;;;
Javascript - Experiences - 6 mois;;;;
JQuery - Experiences - 6 mois;;;;
Ajax - Experiences - 6 moisDetails de l'entreprise;;;;
entreprise - Tout-Puissant tech pvt ltd nagpur;;;;
description - 1. En tant que developpeur Java.;;;;
a ORGANISATION : Tout-Puissant Tech Pvt Ltd Nagpur;;;;
a DeSIGNATION. : Developpeur Java.;;;;
a DUReE. : À partir du 1er janvier 2018;;;;
a Delai de preavis : 15 jours;;;;
RESPONSABILITeS PROFESSIONNELLES;;;;
a Resoudre les bugs;;;;
a Developper le projet selon les besoins de l'utilisateur.;;;;
;;;;
LA CONNAISSANCE SUR:-;;;;
a Langage de programmation C, C++, DS, Java(Swing, JDBC, J2EE) java script,jquery,Ajax;;;;
"a Mme bureau, Excel.""";;;;
"381,cv,""COMPeTENCES TECHNIQUES SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Struts, Servlet, RestApi. Scripts JavaScript, AJAX, HTML, JSON. Technologies OpenSource PHP. Base de donnees MsSQL, MySQL, Oracle. Serveurs Web ApacheTomcatServer. Technologies Internet et OnesignalWebPushNotifications, AzurewebServices, frameworks IONIC, HTML, JSON Systeme d'exploitation WindowsServer2012R2, WinXP/7/8.1/10, Linux, Mac OS Details sur la formation";;;;
Août 2013 à juillet 2016 BE Genie informatique Nashik, Maharashtra Late G.N. Sapkal COE Nashik;;;;
Juillet 2009 à juin 2013 Diplome Technologie informatique Nashik, Maharashtra K K Wagh Polytechnic Nashik;;;;
Developpeur Java;;;;
;;;;
developpeur Java;;;;
Details des Competences;;;;
AJAX- Experiences - 12 mois;;;;
BASE DE DONNeES - Experiences - 24 mois;;;;
HTML- Experiences - 24 mois;;;;
J2EE- Experiences - 6 mois;;;;
JAVA- Experiences - 24 mois;;;;
Spring MVC - Experiences - 12 mois;;;;
Ionic 3- Experiences - 6 mois;;;;
Angular JS - Experiences - 6 mois;;;;
Spring- Experiences - Moins de 1 an mois;;;;
Java - Experiences - Moins d'un an moisDetails de la societe;;;;
entreprise - Solutions d'affaires completes pvt ltd;;;;
"description - Travailler en tant que developpeur Java dans Spring MVC, MySQL, MsSql, Java, J2EE, Ajax, Javascript, ionic 3 framework, angulaire js etc. Technologies.""";;;;
"382,cv,""COMPeTENCES TECHNIQUES SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Struts, Servlet, RestApi. Scripts JavaScript, AJAX, HTML, JSON. Technologies OpenSource PHP. Base de donnees MsSQL, MySQL, Oracle. Serveurs Web ApacheTomcatServer. Technologies Internet et OnesignalWebPushNotifications, AzurewebServices, frameworks IONIC, HTML, JSON Systeme d'exploitation WindowsServer2012R2, WinXP/7/8.1/10, Linux, Mac OS Details sur la formation";;;;
Août 2013 à juillet 2016 BE Genie informatique Nashik, Maharashtra Late G.N. Sapkal COE Nashik;;;;
Juillet 2009 à juin 2013 Diplome Technologie informatique Nashik, Maharashtra K K Wagh Polytechnic Nashik;;;;
Developpeur Java;;;;
;;;;
developpeur Java;;;;
Details des Competences;;;;
AJAX- Experiences - 12 mois;;;;
BASE DE DONNeES - Experiences - 24 mois;;;;
HTML- Experiences - 24 mois;;;;
J2EE- Experiences - 6 mois;;;;
JAVA- Experiences - 24 mois;;;;
Spring MVC - Experiences - 12 mois;;;;
Ionic 3- Experiences - 6 mois;;;;
Angular JS - Experiences - 6 mois;;;;
Spring- Experiences - Moins de 1 an mois;;;;
Java - Experiences - Moins d'un an moisDetails de la societe;;;;
entreprise - Solutions d'affaires completes pvt ltd;;;;
"description - Travailler en tant que developpeur Java dans Spring MVC, MySQL, MsSql, Java, J2EE, Ajax, Javascript, ionic 3 framework, angulaire js etc. Technologies.""";;;;
"383,cv,""Systemes d'exploitation Windows XP, 7, 10. Outils/Packages Visual Basic 6.0, UML, Packet Tracer Technologies Web Core Java, Advance Java, JSP, Hibernate, Spring Langages connus Bases de donnees C, C++ SQL DOMAINES D'INTeRÊT *Developpement de logiciels a ¢ Programmation Projets academiques Details Diplome : Titre : Logiciel bancaire Description : Nous avons utilise la technologie GSM pour la transaction de messages à des fins de securite. Environnement/OS : Windows XP Technologies utilisees frontend : visual basic 6.0 Backend : oracle 9i BE : Titre : Single Sign On Description : Nous avons cree un mecanisme de « single sign on » pour la securite du reseau. Environnement/OS : Windows 7 Technologies utilisees Frontend : java Backend : Oracle 10g ME : Titre : Mot de passe graphique base sur du texte pour surmonter les attaques de surf sur l'epaule Description : J'ai cree un systeme de mot de passe le plus securise à l'aide d'un algorithme d'impression aleatoire. Environnement/OS : Windows 10 Technologies utilisees : Frontend : Java Backend : MySQL Entreprise : Titre : Agriculture Management System Description : Creation d'une application Web pour le systeme agricole et l'agriculture. Environnement/OS : Windows 10 Technologies utilisees : Frontend : Hibernate Backend : MySQL Details de la formation";;;;
Juin 2015 à fevrier 2018 ME (ordinateurs) ordinateur Pune, Maharashtra Savitribai Phule Pune University;;;;
Juin 2007 S.S.C. Solapur, Maharashtra Conseil secondaire du Maharashtra;;;;
developpeur Java;;;;
;;;;
developpeur Java;;;;
Details des Competences;;;;
JAVA- Experiences - 6 mois;;;;
BASES DE DONNeES- Experiences - 6 mois;;;;
Hibernate - Experiences - Moins de 1 an mois;;;;
Jsp- Experiences - Moins de 1 an mois;;;;
Servlet - Experiences - Moins d'un an moisDetails sur la societe;;;;
entreprise - Maxgen Technologies Pvt.Ltd.;;;;
description - 1. Travailler en tant que developpeur Java sur la technologie Hibernate. Developpement d'applications Web à l'aide du servlet JSP et de la mise en veille prolongee.;;;;
entreprise - Academie informatique Prakshal;;;;
"description - Je travaillais comme entraîneur. J'ai enseigne A+, N+ CCNA (routage et commutation).""";;;;
"384,cv,""Competences informatiques : Langages et scripts : JSP, Servlet, HTML, CSS, Java Script, Jquery, Ajax, Spring, Hibernate Systeme d'exploitation : Microsoft Windows® 2003/XP/Vista/7/8 Bases de donnees : My SQL Concepts : OOPS, Core Java , Outil de developpement Java avance : Eclipse, serveur Web IDE Net Beans : Apache Tomcat 7.0Details de la formation";;;;
Janvier 2007 H.S.C Amravati, College Maharashtra VidyaBharati;;;;
Janvier 2005 S.S.C Amravati, Maharashtra Holy Cross English School;;;;
developpeur Java;;;;
;;;;
Developpeur Java - Kunal IT Services Pvt Ltd;;;;
Details des Competences;;;;
ECLIPSE- Experiences - Moins de 1 an mois;;;;
JAVA- Experiences - 14 mois;;;;
HIBERNATE- Experiences - Moins de 1 an mois;;;;
PRINTEMPS- Experiences - Moins de 1 an mois;;;;
jQuery - Experiences - Moins d'un an moisDetails de la societe;;;;
entreprise - Kunal IT Services Pvt Ltd;;;;
la description - Travaille actuellement en tant que developpeur Java chez Winsol Solution Pvt Ltd du 1er juillet 2017 à ce jour.;;;;
;;;;
"Experiences de 2 ans en tant que developpeur Java chez Kunal IT Services Pvt Ltd.""";;;;
"385,cv,""Details sur l'education";;;;
Janvier 2016 B.E Information Technology Pune, Maharashtra Sawitribai Phule Pune University;;;;
developpeur Java;;;;
;;;;
Developpeur Java - Logiciels verticaux;;;;
Details des Competences;;;;
Details de l'entreprise;;;;
entreprise - Logiciel vertical;;;;
description - Expertise en conception et developpement d'applications web utilisant J2EE, Servlets;;;;
JSP, JavaScript, HTML, CSS, JQUERY, AJAX, JSON.;;;;
;;;;
Experiences dans le developpement d'applications utilisant l'architecture MVC.;;;;
;;;;
Bonne comprehension des phases du cycle de vie du developpement logiciel telles que les exigences;;;;
collecte, analyse, conception, developpement et tests unitaires.;;;;
;;;;
Langages & open Source Java, J2EE, Spring, Hibernate;;;;
Cadre;;;;
;;;;
Langages de script et serveur Java JSP, servlets, connectivite DB;;;;
Programme parallele JDBC, JavaScript, jQuery, Ajax, JSON;;;;
;;;;
Serveur d'applications TomCat;;;;
Base de donnees MongoDB, MySql;;;;
IDE Eclipse;;;;
;;;;
1. Titre du projet : Grand livre des depenses;;;;
Role : Developpeur Java;;;;
Outils et technologies : Java, Jsp, Servlet, MySql, JavaScript, Json, Jquery, Ajax.;;;;
;;;;
2. Titre du projet : Developpeur Trimurti (Immobilier);;;;
Role : Developpeur Java;;;;
Outils et technologies : Java, Jsp, Servlet, MySql, JavaScript, Json, Jquery, Ajax.;;;;
;;;;
3. Titre du projet : Entreprise Vimay;;;;
Role : Developpeur Java;;;;
Outils et technologies : Java, Jsp, Spring, Hibernate, Maven, Jquery, Ajax.;;;;
entreprise - Lycee Superieur;;;;
"description - Pune, 58,8%""";;;;
"386,cv,""COMPeTENCES TECHNIQUES Langages de programmation : Java (Servlet, JSP, Spring Boot). Technologie Web : HTML5, CSS3, Bootstrap, JavaScript, JQuery, Ajax, AngularJs. Base de donnees : MySQL. IDE et outils : Eclipse, outil Spring Suit, Net Beans, Sublime Text, Atom. Systeme d'exploitation : Windows XP, 7, 8, 10. ReALISATION • Certificat de developpeur Java de l'Institut technique Unanth. • Certificat Java de Solo Learn. • Certificat de cours intensif en ligne de commande d'Udemy. DeTAILS DU POSTE Details de la formation";;;;
Janvier 2018 M.C.A Pune, Universite du Maharashtra Pune;;;;
Janvier 2015 B.C.A Amravati, Universite Maharashtra Amravati;;;;
Janvier 2012 H.S.C Amravati, Universite Maharashtra Amravati;;;;
Janvier 2010 S.S.C Amravati, Universite Maharashtra Amravati;;;;
Developpeur Java;;;;
;;;;
Developpeur Java Full Stack;;;;
Details des Competences;;;;
Css- Experiences - Moins de 1 an mois;;;;
Ajax- Experiences - Moins de 1 an mois;;;;
Servlet - Experiences - Moins d'un an mois;;;;
Html5- Experiences - Moins de 1 an mois;;;;
Spring- Experiences - Moins de 1 an mois;;;;
Java - Experiences - Moins d'un an mois;;;;
Jquery- Experiences - Moins de 1 an mois;;;;
Jsp- Experiences - Moins de 1 an mois;;;;
Javascript - Experiences - Moins d'un an mois;;;;
Bootstrap - Experiences - Moins d'un an mois;;;;
Spring Boot - Experiences - Moins d'un an moisDetails de la societe;;;;
entreprise - Salcluster technologies;;;;
description - A travaille en tant que developpeur Java. Developpement de 3 projets utilisant les technologies Java servlet jsp ajax et web.;;;;
entreprise - Salcluster Technologies LLP.;;;;
description - Technologie : Core Java, Servlet et JSP, HTML5, CSS3, Bootstrap, Javascript, Jquery;;;;
Ajax et Bootstrap.;;;;
;;;;
DeTAILS DU PROJET;;;;
Titre n°1 : Logiciels de facturation de la TPS et des ventes;;;;
*Statut : Termine;;;;
• Duree : 1,5 mois.;;;;
• Resume : Il s'agit d'une application Web realisee en utilisant Java (Servlet et JSP), JavaScript, Jquery, Ajax et MySQL en back-end. Il s'agit du site Web d'un client utilise pour la facturation. Il comprend la facturation de la TPS, la generation et l'impression d'une facture. Il comporte cinq pages maîtres et quatre pages communes. Les fiches incluent la fiche client, la fiche article, la fiche uom, la fiche configuration, la fiche motif et les pages communes telles que les commandes client, les paiements, les retours sur ventes et la facture.;;;;
;;;;
#2 Titre : Site Web de Dinman News;;;;
*Statut : Termine;;;;
• Duree : 1 mois.;;;;
*Resume : Il s'agit d'un projet de site Web utilisant Java (Servlet et JSP), JavaScript, Jquery, Ajax et MySQL en back-end. Il s'agit d'un site Web clients. Il est utilise pour afficher des informations video et textuelles en ligne.;;;;
;;;;
#2 Titre : Site Web sur la gestion agricole;;;;
*Statut : Termine;;;;
• Duree : 1,5 mois.;;;;
*Resume : Il s'agit d'un projet de site Web utilisant Java (Servlet et JSP), JavaScript, Jquery, Ajax et MySQL en back-end. Il est utilise pour acheter et vendre des legumes dans toute l’Inde.;;;;
entreprise - OmegaSoft Technologies pvt.ltd;;;;
description - Nom de l'entreprise : OmegaSoft Technologies pvt.ltd. Une entreprise certifiee ISO.;;;;
Duree : 5 mois.;;;;
Technologie : Java Spring Hibernate, AngularJs, Ajax, KendoUI et BootStrap.;;;;
Architecture : architecture MVC et programmation basee sur les services.;;;;
Module de projet : enregistrement de connexion et attribution de roles, paiements.;;;;
;;;;
DeTAILS DU PROJET DE STAGE;;;;
Titre n°1 : Temps d'emploi;;;;
*Statut : Termine;;;;
• Duree : 4 mois.;;;;
"• Resume : Il s'agit d'un projet de site Web utilisant Java, Spring, Hibernate. Angular Js, Ajax et MySQL en back-end. Il s'agit du site Web d'un client utilise pour publier des journaux dans toute l'Inde. Il dispose de 12 modules. Dans lequel il dispose d'un panneau d'administration, de publications electroniques, d'abonnements et bien d'autres. Il s'agit d'un site Web tres leger construit en utilisant l'architecture MVC et l'architecture basee sur les services. Nous pouvons egalement publier des publicites sur le site Web et partager directement les nouvelles sur Facebook ou tout autre media social. Il dispose d'un module de paiement et les utilisateurs peuvent effectuer des paiements en ligne par carte de debit ou de credit ou par portefeuille electronique.""";;;;
"387,cv,""COMPeTENCES : - 1) Diriger une equipe 2) Motive 3) Travailler dur a Points forts : Pret à apprendre de nouveaux langages de programmation, Ponctuel, Discipline, Respect. DeCLARATION : - Je vous informe par la presente que toutes les declarations faites ci-dessus sont vraies au meilleur de mes connaissances et de mes convictions. Details sur l'education";;;;
Août 2014 à juillet 2017 MCA Computer Sciene Amravati, Maharashtra SGBAU, Amaravti;;;;
Developpeur Web Java;;;;
;;;;
;;;;
Details des Competences;;;;
Core Java, JSP, Servlet, Spring, Hibernate, Struts, Javascript - Experiences - 6 moisDetails de l'entreprise;;;;
entreprise - Salcluster Technologies;;;;
description - 1. Je suis developpeur Web Java;;;;
"2. Jsp, servlet, Spring MVC Technologies""";;;;
"388,cv,""Competences • Langage : Java • Systeme d'exploitation : Windows, Linux (CentOS 6.6) • Bases de donnees : Oracle, My SQL et Derby (base de donnees integree) • IDE : Eclipse (Oxygen) • Outils : SonarQube , Mastic. Responsabilites : *Participer à la collecte des exigences et aux reunions de developpement de la conception. *Revision du code et debogage des erreurs pour ameliorer les performances. • Coordonne avec les partenaires systemes pour finaliser les conceptions et confirmer les exigences. *Respect constant des delais et des exigences pour tous les bons de travail de production. • Collabore avec d'autres developpeurs pour identifier et attenuer le nombre de bogues dans le logiciel et assurer la maintenance et le developpement de corrections de bogues et d'ensembles de correctifs pour les applications existantes. Details sur l'education";;;;
 Baccalaureat en ingenierie (informatique) Universite Savitribai Phule Pune;;;;
developpeur Java;;;;
;;;;
Developpeur Java - Aurus Tech Pvt. Ltee;;;;
Details des Competences;;;;
JAVA- Experiences - 32 mois;;;;
LINUX- Experiences - 6 mois;;;;
Adavance Java - Experiences - Moins d'un an mois;;;;
Derby- Experiences - Moins de 1 an mois;;;;
Oracle - Experiences - Moins d'un an moisDetails de la societe;;;;
entreprise - Aurus Tech Pvt. Ltee;;;;
description - Avoir 2 ans d'Experiences dans le travail avec un fournisseur de solutions de passerelle de paiement avec Core Java. Developpeur Java travailleur et enthousiaste à l'idee de travailler avec des equipes multiculturelles.;;;;
entreprise - Aurus Tech Pvt Ltd.;;;;
description - *Participer à la collecte des exigences et aux reunions de developpement de la conception.;;;;
*Revision du code et debogage des erreurs pour ameliorer les performances.;;;;
• Coordonne avec les partenaires systemes pour finaliser les conceptions et confirmer les exigences.;;;;
*Respect constant des delais et des exigences pour tous les bons de travail de production.;;;;
"· Collaboration avec d'autres developpeurs pour identifier et attenuer le nombre de bogues dans le logiciel et assurer la maintenance et le developpement continus de corrections de bogues et d'ensembles de correctifs pour les applications existantes.""";;;;
"389,cv,""Details sur l'education";;;;
Août 2010 à mai 2017 BE Electronics & Communication Jabalpur, Madhya Pradesh Institut de technologie Takshshila;;;;
Developpeur Java;;;;
;;;;
;;;;
Details des Competences;;;;
Java, Javascript, - Experiences - 6 moisDetails de l'entreprise;;;;
entreprise - Wab It Softwarewere Pvt. Ltd.;;;;
"description - Developpeur Java Jr.""";;;;
"390,cv,""Competences techniques (Competences formees / acquises dans le cadre du projet) • Langages connus : C, C++, J2EE, Spring, Hibernate. • Tests : tests fonctionnels, tests manuels. • Systemes d'exploitation : Windows et Linux. • Forfaits : MS-Office. *Bases de donnees : My SQL & PostgreSQL.Education Details";;;;
Janvier 2013 à janvier 2017 B.E Informatique et Ingenierie Universite RTMNU - Jhulelal Institute of Technology;;;;
Janvier 2011 à janvier 2013 HSC Nagpur, Maharashtra Maharashtra State Board - Dayanand Arya Kanya Junior College;;;;
Janvier 2010 à janvier 2011 SSC Nagpur, Maharashtra Conseil d'etat du Maharashtra;;;;
developpeur Java;;;;
;;;;
Developpeur Java - Inouvelle Ventures Private Limited;;;;
Details des Competences;;;;
J2EE- Experiences - 17 mois;;;;
C++- Experiences - 6 mois;;;;
BASES DE DONNeES- Experiences - 6 mois;;;;
TESTS FONCTIONNELS - Experiences - 6 mois;;;;
LINUX - Experiences - 6 moisDetails de la societe;;;;
entreprise - Inouvelle Ventures Private Limited;;;;
description-Nagpur.;;;;
1. Nom du projet : Systeme de gestion des stocks Decembre 2017 - Jusqu'à ce jour;;;;
Langage d'implementation : Angular (Frontend), JAVA - J2EE, spring, Hibernate Framework (Backend);;;;
& Base de donnees PostgreSql.;;;;
Role : Developpeur Java;;;;
Systeme d'exploitation : Windows XP/07/08;;;;
Description : Le systeme de gestion des stocks est specialement developpe pour le marche medicinal. Ce logiciel est developpe pour garder la trace des medicaments, des maladies, des equipements chirurgicaux, ainsi que pour garder la trace des grossistes, des detaillants, des employes et des clients de l'entreprise. Le systeme de gestion des stocks est la pratique de commande, de stockage, de suivi et de controle.;;;;
inventaire. Un logiciel de facturation des debiteurs aide les petites entreprises et les independants à suivre les actifs de l'entreprise.;;;;
la gestion peut egalement etre appelee controle des stocks, gestion des stocks ou controle des stocks.;;;;
entreprise - Inouvelle Ventures Private Limited;;;;
description - Profil du projet;;;;
entreprise - Inouvelle Ventures Private Limited;;;;
description - Langage d'implementation : Angular (Frontend), JAVA - J2EE, spring, Hibernate Framework (Backend);;;;
& Base de donnees PostgreSql.;;;;
Role : Developpeur Java, tests manuels.;;;;
Systeme d'exploitation : Windows XP/07/08;;;;
Description : Ce projet est realise pour la plus ancienne imprimerie de Nagpur. La presse à imprimer basee sur le Web proposee;;;;
"Systeme de gestion concu en fonction des exigences de l'utilisateur et du systeme pour resoudre les problemes existants. Ce systeme offre les produits et services qui ameliorent la croissance, l'efficacite et la rentabilite de l'organisation.""";;;;
"391,cv,""COMPeTENCES TECHNIQUES Competences : Java, SQL, PL/SQL, C, C++, BootStrap, JSP, Ext JS Systemes d'exploitation : Windows Outils : Toad, Eclipse, SoapBox, Postman Bases de donnees : Oracle, MS-SQL, MS-Access, MS-ExcelEducation Details";;;;
Janvier 2017 Technologie informatique Gondia, MAHARASHTRA, IN Institut d'ingenierie et de technologie Manoharbhai Patel;;;;
 HSC Gondia, MAHARASHTRA, IN S.M.P. College des sciences;;;;
developpeur Java;;;;
;;;;
Developpeur Java - Xoriant Solutions Pvt Ltd;;;;
Details des Competences;;;;
Details de l'entreprise;;;;
entreprise - Xoriant Solutions Pvt Ltd;;;;
description - Pune;;;;
Periode de septembre 2017 à ce jour;;;;
Role Developpeur Java;;;;
Description ResRent est une equipe responsable du developpement de divers;;;;
modules pour Hertz. Ils sont responsables du developpement des ecrans dans les portefeuilles dont ils s'occupent et agissent en tant que;;;;
fonction de controle primaire ; developper des services Web pour s'assurer qu'il peut;;;
etre touche par XML et JSON. Nous construisons differents modules qui sont;;;;
integre à Hertz pour fournir des interfaces aux utilisateurs finaux dans leurs taches.;;;;
Outils Eclipse, TOAD, SoapBox, Postman;;;;
Responsabilites - Developper le module du Backend au Middleware en passant par le Frontend.;;;;
- Correction de bugs et developpement proactif d'ameliorations;;;;
- Resoudre les incidents d'application dans les UC definies et creer;;;;
un ticket de tache different egalement.;;;;
- Deboguer et fournir une solution pour le workflow.;;;;
- Resoudre les problemes de base de donnees et fournir un support technique aux BA.;;;;
- Garder une trace des deploiements et de leurs effets sur les deploiements en cours;;;;
emplois;;;;
- Contribution à l'automatisation des activites et processus quotidiens;;;;
organisation basee;;;;
- Livraison dans les delais, dans les limites du budget et repondant à la qualite des clients;;;;
attentes.;;;;
- Maintenir la base de connaissances du domaine, des defauts et problemes connus,;;;;
processus et techniques de developpement.;;;;
entreprise - Xoriant Solutions Pvt Ltd;;;;
description - Solides Competences en communication, en collaboration et en constitution d'equipe avec maîtrise de la comprehension;;;;
rapidement de nouveaux concepts techniques et les utiliser de maniere productive.;;;;
a Experiences en developpement d'application Web.;;;;
a Resoudre les problemes lies au projet en un minimum de temps.;;;;
a Capable de communiquer efficacement avec des equipes multifonctionnelles, des programmeurs et du personnel technique à tous les niveaux.;;;;
a Bonne connaissance de Java, Sql, Ext JS, JSP, XML, Web services.;;;;
a Bonnes Competences interpersonnelles et analytiques avec des capacites averees à resoudre des problemes complexes;;;;
"probleme de logiciel.""";;;;
"392,cv,""FORCES TECHNIQUES Langage informatique Java/J2EE, Swift, HTML, script Shell, bases de donnees MySQL Outils MySQL SVN, Jenkins, Hudson, Weblogic12c Logiciels Android Studio, Eclipse, Oracle, Xcode Systemes d'exploitation Win 10, Mac (High Sierra) Details de la formation";;;;
Juin 2016 Technologie de l'information Goregaon, MAHARASHTRA, IN Vidyalankar Institute of Technology;;;;
Mai 2013 Mumbai, Maharashtra Thakur Polytechnic;;;;
Mai 2010 Mumbai, Maharashtra St. John's Universal School;;;;
Developpeur Java;;;;
;;;;
Developpeur Java - Tech Mahindra;;;;
Details des Competences;;;;
JAVA- Experiences - 21 mois;;;;
MYSQL- Experiences - 21 mois;;;;
BASES DE DONNeES- Experiences - 17 mois;;;;
J2EE- Experiences - 17 mois;;;;
ANDROID - Experiences - 6 moisDetails de la societe;;;;
entreprise - Tech Mahindra;;;;
description - Taille de l'equipe : 5;;;;
Environnement : Java, Mysql, script Shell.;;;;
Serveur Web : Jenkins.;;;;
Description : OR-Formatter est une application qui prend le fichier d'entree en tant que fichier modifie de Geneve GMF à partir du serveur de Geneve et lit les donnees pourgenerer une sauvegarde de facture et des factures de facture pour les clients clients de BT. Ces factures seraient envoyees à tous les clients apres facturation.;;;;
Contribution:;;;;
*Joue le role de developpeur Java implique dans l'application des demandes de changement aux modules actuels.;;;;
• Travail sur l'analyse des exigences et le developpement des user stories, ainsi que sur les tests unitaires de developpement preformes pour les user stories.;;;;
*Gestion des problemes E2E et correction des bugs.;;;;
• Preparer la documentation requise au niveau du programme et au niveau de l'utilisateur.;;;;
entreprise - Tech Mahindra;;;;
description - Taille de l'equipe : 5;;;;
Environnement : Java EJB, Mysql, script Shell.;;;;
Serveur Web : serveur Weblogic12c, Jenkins.;;;;
Description : STAA est une couche middleware d'encapsulation, agissant comme une interface entre les systemes de support operationnel du client et les systemes existants. Il transforme les donnees existantes en differents formats tels que TLV. L'entree se fait sous forme XML/http vers STAA où les validations sont effectuees et la reponse est envoyee aux systemes back-end où les systemes back-end sont des bases de donnees CSS et COSMOSS. Les methodes metier deployees en tant qu'EJB sur WebLogic Server sont partagees entre diverses unites client confrontees au marche.;;;;
Contribution:;;;;
• Joue le role de developpeur Java implique dans la creation de services utilisant Java/J2EE.;;;;
• Travail sur l'analyse des exigences et le developpement des user stories, ainsi que sur les tests unitaires de developpement preformes pour les user stories.;;;;
*Gestion des problemes E2E et correction des bugs.;;;;
"*Travail sur la migration de Java 1.6 vers Java 1.8.""";;;;
"393,cv,""Details sur l'education";;;;
Janvier 2013 Master en ingenierie des technologies de l'information Pune, Maharashtra M.I.T;;;;
Janvier 2005 Licence en ingenierie et technologies de l'information Pusad, Maharashtra Amravati University;;;;
Janvier 2001 Pusad, Maharashtra P. N. Junior College;;;;
Janvier 1999 S.S.C Pusad, Maharashtra K.D. Lycee;;;;
developpeur Java;;;;
;;;;
Developpeur Java - Maxgen Technologies;;;;
Details des Competences;;;;
Details de l'entreprise;;;;
entreprise - Maxgen Technologies;;;;
description - Travaille actuellement chez Infrasoft Technologies, Andheri en tant que developpeur Java.;;;;
entreprise - MIS Generation de Tata Sky et Tata Power;;;;
la description - COURS TERMINeS : Android -Developpement d'applications mobiles, Technologies en Java-Core Java,;;;;
Advance Java, JSF, Hibernate, Spring au NIIT en 2015-16.;;;;
;;;;
PROJET ANDROID : Detecteur de localisation d'appareils informatiques et mobiles. (Android);;;;
;;;;
PROJET ME : Deduplication des donnees. Mes projets visent à reduire les donnees redondantes du systeme et à liberer de la memoire. Il stocke une copie unique des donnees et, pour plus d'emplacement avec les memes donnees, à l'aide de pointeurs, peut acceder aux donnees. (Java);;;;
;;;;
SUJETS ENSEIGNeS :;;;;
Langage C, Core Java, Programmation Orientee Objet (OOT/C++), Base de donnees, PPS (Programmation et resolution de problemes), AD (Advance Database), IAS (Information Assurance et securite), Android;;;;
;;;;
COMPeTENCES EN PROGRAMMATION : C, C++, Java, Android.;;;;
BASE DE DONNeES GeReE :;;;;
MS Access, SQL, Oracle;;;;
;;;;
"CONFeRENCE NATIONALE : 1. communication presentee sur """"Un index de chiffrement securise sur les donnees de caracteres cryptees dans une base de donnees."""" Les 28 et 29 avril 2011 à l'ecole d'ingenierie Pimpri Chinchwad, Pune.""";;;;
"394,cv,""Details sur l'education";;;;
 ÊTRE PJLCE;;;;
developpeur Java;;;;
;;;;
developpeur Java;;;;
Details des Competences;;;;
c++- Experiences - Moins de 1 an mois;;;;
c- Experiences - Moins de 1 an mois;;;;
JAVA- Experiences - Moins de 1 an mois;;;;
DS- Experiences - Moins de 1 an mois;;;;
Jdbc- Experiences - 24 mois;;;;
Hibernate - Experiences - Moins de 1 an mois;;;;
Java J2Ee - Experiences - Moins d'un an mois;;;;
Javascript - Experiences - 6 mois;;;;
JQuery - Experiences - 6 mois;;;;
